month,t_sec,band_c,n,n_up_wins,p_up,avg_mid
2026-03,480,82,4,1,0.25,0.83
2026-03,480,84,5,4,0.8,0.849
2026-03,480,86,7,6,0.8571,0.8707
2026-03,480,88,6,6,1.0,0.8883
2026-03,480,90,5,5,1.0,0.911
2026-03,480,92,8,8,1.0,0.9313
2026-03,480,94,6,6,1.0,0.95
2026-03,480,96,5,5,1.0,0.967
2026-03,480,98,3,3,1.0,0.985
2026-03,495,0,5,1,0.2,0.0148
2026-03,495,2,10,0,0.0,0.028
2026-03,495,4,7,0,0.0,0.0493
2026-03,495,6,5,0,0.0,0.071
2026-03,495,8,4,1,0.25,0.09
2026-03,495,10,2,0,0.0,0.115
2026-03,495,12,4,0,0.0,0.1275
2026-03,495,14,9,2,0.2222,0.1506
2026-03,495,16,2,0,0.0,0.175
2026-03,495,18,2,0,0.0,0.1875
2026-03,495,20,6,1,0.1667,0.2058
2026-03,495,22,4,0,0.0,0.2275
2026-03,495,24,5,1,0.2,0.249
2026-03,495,26,3,0,0.0,0.27
2026-03,495,28,3,0,0.0,0.2883
2026-03,495,30,7,3,0.4286,0.3121
2026-03,495,32,9,3,0.3333,0.3294
2026-03,495,34,4,0,0.0,0.35
2026-03,495,36,3,0,0.0,0.3733
2026-03,495,38,4,0,0.0,0.39
2026-03,495,40,1,1,1.0,0.415
2026-03,495,42,7,2,0.2857,0.4257
2026-03,495,44,8,6,0.75,0.4513
2026-03,495,46,1,0,0.0,0.465
2026-03,495,48,2,2,1.0,0.485
2026-03,495,50,5,4,0.8,0.513
2026-03,495,52,3,2,0.6667,0.5283
2026-03,495,54,3,3,1.0,0.5467
2026-03,495,56,6,4,0.6667,0.57
2026-03,495,58,1,1,1.0,0.595
2026-03,495,60,3,1,0.3333,0.6117
2026-03,495,62,5,3,0.6,0.632
2026-03,495,64,5,2,0.4,0.651
2026-03,495,66,4,4,1.0,0.6675
2026-03,495,68,10,8,0.8,0.689
2026-03,495,70,8,6,0.75,0.7125
2026-03,495,72,7,5,0.7143,0.7286
2026-03,495,74,3,2,0.6667,0.75
2026-03,495,76,6,4,0.6667,0.7658
2026-03,495,78,11,11,1.0,0.7914
2026-03,495,80,3,2,0.6667,0.81
2026-03,495,82,6,5,0.8333,0.8292
2026-03,495,84,1,1,1.0,0.855
2026-03,495,86,7,6,0.8571,0.8736
2026-03,495,88,4,4,1.0,0.89
2026-03,495,90,7,6,0.8571,0.9121
2026-03,495,92,6,6,1.0,0.9317
2026-03,495,94,8,8,1.0,0.9488
2026-03,495,96,6,6,1.0,0.9683
2026-03,495,98,3,3,1.0,0.9893
2026-03,510,0,8,1,0.125,0.0154
2026-03,510,2,7,0,0.0,0.0293
2026-03,510,4,4,0,0.0,0.055
2026-03,510,6,8,0,0.0,0.0663
2026-03,510,8,5,1,0.2,0.091
2026-03,510,10,5,0,0.0,0.111
2026-03,510,12,2,0,0.0,0.13
2026-03,510,14,4,1,0.25,0.15
2026-03,510,16,6,0,0.0,0.1683
2026-03,510,18,5,1,0.2,0.191
2026-03,510,20,3,1,0.3333,0.2117
2026-03,510,22,9,1,0.1111,0.2278
2026-03,510,24,3,1,0.3333,0.2517
2026-03,510,26,6,1,0.1667,0.2667
2026-03,510,28,4,0,0.0,0.2875
2026-03,510,30,4,1,0.25,0.3125
2026-03,510,32,3,0,0.0,0.3317
2026-03,510,34,3,1,0.3333,0.3517
2026-03,510,36,6,2,0.3333,0.365
2026-03,510,38,4,3,0.75,0.3925
2026-03,510,40,4,1,0.25,0.4063
2026-03,510,42,4,2,0.5,0.4263
2026-03,510,44,2,0,0.0,0.445
2026-03,510,46,2,0,0.0,0.47
2026-03,510,48,3,1,0.3333,0.4917
2026-03,510,50,5,4,0.8,0.511
2026-03,510,52,5,4,0.8,0.527
2026-03,510,54,4,4,1.0,0.5525
2026-03,510,56,6,3,0.5,0.5717
2026-03,510,58,4,4,1.0,0.59
2026-03,510,60,4,3,0.75,0.6125
2026-03,510,62,5,2,0.4,0.631
2026-03,510,64,7,5,0.7143,0.6493
2026-03,510,66,5,3,0.6,0.669
2026-03,510,68,4,4,1.0,0.695
2026-03,510,70,5,5,1.0,0.707
2026-03,510,72,4,2,0.5,0.7287
2026-03,510,74,3,3,1.0,0.75
2026-03,510,76,9,7,0.7778,0.7706
2026-03,510,78,6,4,0.6667,0.7933
2026-03,510,80,6,6,1.0,0.8083
2026-03,510,82,4,4,1.0,0.8275
2026-03,510,84,7,5,0.7143,0.8486
2026-03,510,86,2,2,1.0,0.865
2026-03,510,88,8,7,0.875,0.8881
2026-03,510,90,2,2,1.0,0.915
2026-03,510,92,7,6,0.8571,0.9321
2026-03,510,94,10,10,1.0,0.9485
2026-03,510,96,10,10,1.0,0.9695
2026-03,510,98,3,3,1.0,0.9903
2026-03,525,0,7,0,0.0,0.0149
2026-03,525,2,10,0,0.0,0.029
2026-03,525,4,6,0,0.0,0.0517
2026-03,525,6,6,0,0.0,0.0696
2026-03,525,8,5,1,0.2,0.093
2026-03,525,10,2,0,0.0,0.115
2026-03,525,12,5,0,0.0,0.127
2026-03,525,14,9,1,0.1111,0.1517
2026-03,525,16,2,1,0.5,0.17
2026-03,525,18,7,1,0.1429,0.1901
2026-03,525,20,3,1,0.3333,0.2033
2026-03,525,22,8,1,0.125,0.2281
2026-03,525,24,4,0,0.0,0.2475
2026-03,525,26,2,0,0.0,0.2625
2026-03,525,28,3,0,0.0,0.2917
2026-03,525,30,3,2,0.6667,0.3117
2026-03,525,32,7,1,0.1429,0.3329
2026-03,525,34,5,3,0.6,0.346
2026-03,525,36,6,2,0.3333,0.3658
2026-03,525,38,2,2,1.0,0.39
2026-03,525,40,3,0,0.0,0.4083
2026-03,525,42,3,0,0.0,0.425
2026-03,525,44,2,0,0.0,0.445
2026-03,525,46,1,0,0.0,0.465
2026-03,525,48,1,1,1.0,0.485
2026-03,525,50,3,2,0.6667,0.5083
2026-03,525,52,3,3,1.0,0.525
2026-03,525,54,5,4,0.8,0.549
2026-03,525,56,6,4,0.6667,0.5667
2026-03,525,58,4,4,1.0,0.5875
2026-03,525,60,4,2,0.5,0.6125
2026-03,525,62,7,5,0.7143,0.63
2026-03,525,64,8,6,0.75,0.6487
2026-03,525,66,5,3,0.6,0.669
2026-03,525,68,4,3,0.75,0.6888
2026-03,525,70,4,1,0.25,0.7125
2026-03,525,72,7,6,0.8571,0.7329
2026-03,525,74,4,3,0.75,0.75
2026-03,525,76,5,5,1.0,0.769
2026-03,525,78,3,3,1.0,0.7917
2026-03,525,80,12,10,0.8333,0.8117
2026-03,525,82,3,3,1.0,0.835
2026-03,525,84,2,1,0.5,0.85
2026-03,525,86,7,7,1.0,0.8693
2026-03,525,88,7,6,0.8571,0.8921
2026-03,525,90,4,3,0.75,0.91
2026-03,525,92,5,5,1.0,0.929
2026-03,525,94,9,9,1.0,0.9483
2026-03,525,96,11,11,1.0,0.9687
2026-03,525,98,5,5,1.0,0.9882
2026-03,540,0,8,0,0.0,0.0139
2026-03,540,2,11,0,0.0,0.0295
2026-03,540,4,7,0,0.0,0.0493
2026-03,540,6,5,0,0.0,0.069
2026-03,540,8,4,0,0.0,0.09
2026-03,540,10,6,1,0.1667,0.11
2026-03,540,12,4,0,0.0,0.1316
2026-03,540,14,7,0,0.0,0.1493
2026-03,540,16,2,0,0.0,0.1625
2026-03,540,18,1,0,0.0,0.185
2026-03,540,20,4,1,0.25,0.2075
2026-03,540,22,7,2,0.2857,0.2279
2026-03,540,24,6,1,0.1667,0.2475
2026-03,540,26,2,0,0.0,0.265
2026-03,540,28,5,1,0.2,0.289
2026-03,540,30,7,2,0.2857,0.3121
2026-03,540,32,2,0,0.0,0.33
2026-03,540,34,6,1,0.1667,0.3467
2026-03,540,36,3,1,0.3333,0.37
2026-03,540,38,3,1,0.3333,0.395
2026-03,540,40,2,2,1.0,0.415
2026-03,540,42,3,1,0.3333,0.4267
2026-03,540,44,4,1,0.25,0.45
2026-03,540,48,1,0,0.0,0.495
2026-03,540,50,2,1,0.5,0.505
2026-03,540,52,8,5,0.625,0.5263
2026-03,540,54,3,3,1.0,0.545
2026-03,540,56,2,2,1.0,0.565
2026-03,540,58,5,5,1.0,0.59
2026-03,540,60,4,3,0.75,0.6125
2026-03,540,62,7,5,0.7143,0.6279
2026-03,540,64,6,5,0.8333,0.6483
2026-03,540,66,3,3,1.0,0.6683
2026-03,540,68,6,4,0.6667,0.6917
2026-03,540,70,5,3,0.6,0.711
2026-03,540,72,7,4,0.5714,0.7257
2026-03,540,74,6,4,0.6667,0.7508
2026-03,540,76,3,3,1.0,0.7683
2026-03,540,78,6,5,0.8333,0.7883
2026-03,540,80,9,8,0.8889,0.8083
2026-03,540,82,5,5,1.0,0.831
2026-03,540,84,9,6,0.6667,0.8517
2026-03,540,86,3,3,1.0,0.8683
2026-03,540,88,5,4,0.8,0.892
2026-03,540,90,5,5,1.0,0.913
2026-03,540,92,4,4,1.0,0.9275
2026-03,540,94,6,6,1.0,0.9533
2026-03,540,96,11,11,1.0,0.9686
2026-03,540,98,9,9,1.0,0.987
2026-03,555,0,11,0,0.0,0.0141
2026-03,555,2,10,0,0.0,0.0289
2026-03,555,4,5,0,0.0,0.053
2026-03,555,6,5,0,0.0,0.071
2026-03,555,8,8,1,0.125,0.0874
2026-03,555,10,4,0,0.0,0.11
2026-03,555,12,7,0,0.0,0.1279
2026-03,555,14,5,0,0.0,0.151
2026-03,555,16,2,0,0.0,0.17
2026-03,555,18,5,1,0.2,0.193
2026-03,555,20,3,0,0.0,0.2083
2026-03,555,22,4,0,0.0,0.2313
2026-03,555,24,3,1,0.3333,0.2517
2026-03,555,26,4,0,0.0,0.265
2026-03,555,28,6,3,0.5,0.2883
2026-03,555,30,2,0,0.0,0.305
2026-03,555,32,1,0,0.0,0.325
2026-03,555,34,10,4,0.4,0.3495
2026-03,555,36,2,0,0.0,0.37
2026-03,555,38,1,0,0.0,0.385
2026-03,555,40,3,1,0.3333,0.4117
2026-03,555,42,3,2,0.6667,0.4317
2026-03,555,44,3,0,0.0,0.4483
2026-03,555,46,4,3,0.75,0.4675
2026-03,555,48,4,2,0.5,0.495
2026-03,555,50,1,1,1.0,0.505
2026-03,555,52,5,5,1.0,0.527
2026-03,555,54,1,0,0.0,0.545
2026-03,555,56,5,4,0.8,0.571
2026-03,555,58,3,2,0.6667,0.585
2026-03,555,60,3,1,0.3333,0.6083
2026-03,555,62,10,7,0.7,0.627
2026-03,555,64,5,4,0.8,0.653
2026-03,555,66,2,2,1.0,0.67
2026-03,555,68,1,0,0.0,0.685
2026-03,555,70,6,4,0.6667,0.7117
2026-03,555,72,6,6,1.0,0.7317
2026-03,555,74,7,6,0.8571,0.7521
2026-03,555,76,6,5,0.8333,0.7692
2026-03,555,78,7,6,0.8571,0.7907
2026-03,555,80,4,4,1.0,0.81
2026-03,555,82,4,4,1.0,0.8325
2026-03,555,84,5,4,0.8,0.849
2026-03,555,86,9,6,0.6667,0.8717
2026-03,555,88,2,2,1.0,0.89
2026-03,555,90,10,9,0.9,0.911
2026-03,555,92,4,4,1.0,0.9325
2026-03,555,94,4,4,1.0,0.95
2026-03,555,96,13,13,1.0,0.9696
2026-03,555,98,9,9,1.0,0.9878
2026-03,570,0,11,0,0.0,0.0139
2026-03,570,2,13,0,0.0,0.0304
2026-03,570,4,7,0,0.0,0.0507
2026-03,570,6,8,0,0.0,0.0725
2026-03,570,8,3,0,0.0,0.0883
2026-03,570,10,4,1,0.25,0.11
2026-03,570,12,6,0,0.0,0.1317
2026-03,570,14,4,0,0.0,0.15
2026-03,570,16,2,0,0.0,0.17
2026-03,570,18,4,1,0.25,0.1925
2026-03,570,20,5,0,0.0,0.21
2026-03,570,22,3,1,0.3333,0.2283
2026-03,570,24,4,0,0.0,0.2525
2026-03,570,26,5,1,0.2,0.271
2026-03,570,28,9,3,0.3333,0.2894
2026-03,570,30,3,0,0.0,0.305
2026-03,570,32,4,3,0.75,0.3325
2026-03,570,34,4,1,0.25,0.3512
2026-03,570,38,4,1,0.25,0.3925
2026-03,570,40,1,1,1.0,0.415
2026-03,570,42,4,2,0.5,0.4275
2026-03,570,44,3,2,0.6667,0.4517
2026-03,570,46,2,2,1.0,0.47
2026-03,570,48,8,2,0.25,0.4869
2026-03,570,50,1,1,1.0,0.505
2026-03,570,52,3,2,0.6667,0.5317
2026-03,570,54,2,2,1.0,0.55
2026-03,570,56,2,1,0.5,0.575
2026-03,570,58,4,3,0.75,0.5925
2026-03,570,60,4,3,0.75,0.615
2026-03,570,62,2,1,0.5,0.63
2026-03,570,64,5,3,0.6,0.653
2026-03,570,66,5,4,0.8,0.672
2026-03,570,68,7,6,0.8571,0.6871
2026-03,570,70,3,3,1.0,0.715
2026-03,570,72,4,3,0.75,0.7275
2026-03,570,74,7,6,0.8571,0.7507
2026-03,570,76,4,3,0.75,0.7663
2026-03,570,78,6,6,1.0,0.79
2026-03,570,80,5,4,0.8,0.811
2026-03,570,82,4,4,1.0,0.8275
2026-03,570,84,9,9,1.0,0.8506
2026-03,570,86,4,3,0.75,0.8675
2026-03,570,88,8,5,0.625,0.89
2026-03,570,90,8,8,1.0,0.9113
2026-03,570,92,5,5,1.0,0.927
2026-03,570,94,4,4,1.0,0.95
2026-03,570,96,10,10,1.0,0.97
2026-03,570,98,9,9,1.0,0.9871
2026-03,585,0,12,0,0.0,0.0133
2026-03,585,2,9,0,0.0,0.0294
2026-03,585,4,12,0,0.0,0.0479
2026-03,585,6,7,0,0.0,0.0684
2026-03,585,8,6,0,0.0,0.0883
2026-03,585,12,7,0,0.0,0.1336
2026-03,585,14,6,0,0.0,0.1508
2026-03,585,16,6,2,0.3333,0.1733
2026-03,585,18,1,0,0.0,0.185
2026-03,585,20,6,1,0.1667,0.2083
2026-03,585,22,3,0,0.0,0.225
2026-03,585,24,4,1,0.25,0.2512
2026-03,585,26,6,0,0.0,0.27
2026-03,585,28,5,1,0.2,0.289
2026-03,585,30,1,0,0.0,0.305
2026-03,585,32,5,1,0.2,0.324
2026-03,585,34,5,3,0.6,0.349
2026-03,585,36,1,0,0.0,0.375
2026-03,585,38,4,3,0.75,0.39
2026-03,585,40,4,3,0.75,0.405
2026-03,585,42,3,2,0.6667,0.4317
2026-03,585,44,4,1,0.25,0.4525
2026-03,585,48,4,2,0.5,0.4925
2026-03,585,52,3,1,0.3333,0.5317
2026-03,585,54,2,1,0.5,0.55
2026-03,585,56,3,3,1.0,0.5683
2026-03,585,58,4,4,1.0,0.5925
2026-03,585,62,4,3,0.75,0.63
2026-03,585,64,5,4,0.8,0.65
2026-03,585,66,6,2,0.3333,0.665
2026-03,585,68,5,5,1.0,0.69
2026-03,585,70,1,1,1.0,0.715
2026-03,585,72,7,5,0.7143,0.7321
2026-03,585,74,6,6,1.0,0.7467
2026-03,585,76,9,8,0.8889,0.7689
2026-03,585,78,4,4,1.0,0.7925
2026-03,585,80,3,3,1.0,0.805
2026-03,585,82,9,8,0.8889,0.8317
2026-03,585,84,6,5,0.8333,0.8517
2026-03,585,86,10,8,0.8,0.8695
2026-03,585,88,3,3,1.0,0.885
2026-03,585,90,3,3,1.0,0.9083
2026-03,585,92,6,5,0.8333,0.9258
2026-03,585,94,7,7,1.0,0.9493
2026-03,585,96,10,10,1.0,0.9721
2026-03,585,98,10,10,1.0,0.9875
2026-03,600,0,11,0,0.0,0.0134
2026-03,600,2,9,0,0.0,0.0317
2026-03,600,4,12,0,0.0,0.0487
2026-03,600,6,7,0,0.0,0.0707
2026-03,600,8,8,0,0.0,0.0937
2026-03,600,10,5,0,0.0,0.111
2026-03,600,12,5,0,0.0,0.134
2026-03,600,14,6,1,0.1667,0.1517
2026-03,600,16,2,0,0.0,0.17
2026-03,600,18,2,0,0.0,0.1925
2026-03,600,20,5,0,0.0,0.207
2026-03,600,22,5,1,0.2,0.229
2026-03,600,24,2,0,0.0,0.2475
2026-03,600,26,2,1,0.5,0.275
2026-03,600,28,5,2,0.4,0.29
2026-03,600,30,3,0,0.0,0.3083
2026-03,600,32,5,3,0.6,0.329
2026-03,600,34,7,2,0.2857,0.35
2026-03,600,36,1,1,1.0,0.375
2026-03,600,38,5,2,0.4,0.389
2026-03,600,40,1,1,1.0,0.405
2026-03,600,42,3,2,0.6667,0.4317
2026-03,600,44,3,1,0.3333,0.4483
2026-03,600,46,2,0,0.0,0.47
2026-03,600,48,1,1,1.0,0.495
2026-03,600,50,1,0,0.0,0.505
2026-03,600,52,2,0,0.0,0.535
2026-03,600,54,2,2,1.0,0.555
2026-03,600,56,2,1,0.5,0.575
2026-03,600,58,6,4,0.6667,0.5892
2026-03,600,60,3,2,0.6667,0.605
2026-03,600,62,1,1,1.0,0.625
2026-03,600,64,5,5,1.0,0.651
2026-03,600,66,6,5,0.8333,0.6733
2026-03,600,68,6,4,0.6667,0.6908
2026-03,600,70,7,6,0.8571,0.7136
2026-03,600,72,3,1,0.3333,0.7333
2026-03,600,74,4,4,1.0,0.75
2026-03,600,76,6,6,1.0,0.7708
2026-03,600,78,3,3,1.0,0.7883
2026-03,600,80,8,7,0.875,0.8094
2026-03,600,82,5,3,0.6,0.831
2026-03,600,84,8,7,0.875,0.8513
2026-03,600,86,6,6,1.0,0.8717
2026-03,600,88,3,3,1.0,0.8917
2026-03,600,90,8,7,0.875,0.9081
2026-03,600,92,4,4,1.0,0.93
2026-03,600,94,6,6,1.0,0.9483
2026-03,600,96,12,12,1.0,0.9708
2026-03,600,98,11,11,1.0,0.9871
2026-03,615,0,13,0,0.0,0.013
2026-03,615,2,13,0,0.0,0.0298
2026-03,615,4,6,0,0.0,0.0491
2026-03,615,6,5,0,0.0,0.072
2026-03,615,8,9,0,0.0,0.0878
2026-03,615,10,7,0,0.0,0.1114
2026-03,615,12,1,0,0.0,0.125
2026-03,615,14,7,0,0.0,0.1464
2026-03,615,16,2,0,0.0,0.17
2026-03,615,18,5,0,0.0,0.189
2026-03,615,20,5,2,0.4,0.211
2026-03,615,22,2,1,0.5,0.23
2026-03,615,24,5,1,0.2,0.249
2026-03,615,26,1,0,0.0,0.275
2026-03,615,28,6,0,0.0,0.2933
2026-03,615,30,3,1,0.3333,0.3083
2026-03,615,32,1,1,1.0,0.328
2026-03,615,34,2,0,0.0,0.3525
2026-03,615,36,4,1,0.25,0.365
2026-03,615,38,5,2,0.4,0.389
2026-03,615,40,4,3,0.75,0.4075
2026-03,615,42,3,2,0.6667,0.4333
2026-03,615,44,3,2,0.6667,0.4467
2026-03,615,46,1,0,0.0,0.465
2026-03,615,48,1,1,1.0,0.495
2026-03,615,50,2,1,0.5,0.51
2026-03,615,52,6,4,0.6667,0.5275
2026-03,615,54,2,2,1.0,0.545
2026-03,615,56,1,0,0.0,0.575
2026-03,615,58,4,4,1.0,0.5888
2026-03,615,62,4,1,0.25,0.6313
2026-03,615,64,2,2,1.0,0.65
2026-03,615,66,6,5,0.8333,0.67
2026-03,615,68,3,1,0.3333,0.6883
2026-03,615,70,4,3,0.75,0.71
2026-03,615,72,6,6,1.0,0.7308
2026-03,615,74,7,5,0.7143,0.7521
2026-03,615,76,8,8,1.0,0.77
2026-03,615,78,5,4,0.8,0.79
2026-03,615,80,4,4,1.0,0.8075
2026-03,615,82,6,5,0.8333,0.8283
2026-03,615,84,8,6,0.75,0.8512
2026-03,615,86,5,4,0.8,0.867
2026-03,615,88,4,4,1.0,0.89
2026-03,615,90,4,4,1.0,0.9113
2026-03,615,92,5,5,1.0,0.926
2026-03,615,94,8,8,1.0,0.95
2026-03,615,96,9,9,1.0,0.9683
2026-03,615,98,16,16,1.0,0.9888
2026-03,630,0,14,0,0.0,0.012
2026-03,630,2,14,0,0.0,0.0294
2026-03,630,4,2,0,0.0,0.045
2026-03,630,6,8,0,0.0,0.0688
2026-03,630,8,4,0,0.0,0.0925
2026-03,630,10,5,0,0.0,0.111
2026-03,630,12,10,1,0.1,0.1295
2026-03,630,14,2,0,0.0,0.145
2026-03,630,16,5,0,0.0,0.169
2026-03,630,18,5,1,0.2,0.189
2026-03,630,20,5,3,0.6,0.211
2026-03,630,22,7,1,0.1429,0.2257
2026-03,630,24,2,0,0.0,0.245
2026-03,630,28,8,3,0.375,0.2925
2026-03,630,30,6,1,0.1667,0.3133
2026-03,630,32,2,1,0.5,0.33
2026-03,630,34,2,1,0.5,0.345
2026-03,630,36,2,1,0.5,0.3675
2026-03,630,38,2,1,0.5,0.395
2026-03,630,42,2,1,0.5,0.43
2026-03,630,44,3,1,0.3333,0.4517
2026-03,630,46,1,0,0.0,0.475
2026-03,630,50,2,2,1.0,0.51
2026-03,630,52,1,1,1.0,0.535
2026-03,630,54,2,1,0.5,0.55
2026-03,630,56,2,1,0.5,0.5675
2026-03,630,58,2,1,0.5,0.595
2026-03,630,60,4,4,1.0,0.6063
2026-03,630,62,5,4,0.8,0.631
2026-03,630,64,7,5,0.7143,0.6507
2026-03,630,66,5,3,0.6,0.673
2026-03,630,68,3,3,1.0,0.6883
2026-03,630,70,2,1,0.5,0.7125
2026-03,630,72,3,2,0.6667,0.7283
2026-03,630,74,6,4,0.6667,0.75
2026-03,630,76,6,4,0.6667,0.7708
2026-03,630,78,7,6,0.8571,0.795
2026-03,630,80,6,6,1.0,0.8117
2026-03,630,82,9,9,1.0,0.8322
2026-03,630,84,5,5,1.0,0.851
2026-03,630,86,6,5,0.8333,0.8717
2026-03,630,88,4,3,0.75,0.8875
2026-03,630,90,3,3,1.0,0.9083
2026-03,630,92,8,7,0.875,0.9313
2026-03,630,94,4,4,1.0,0.9525
2026-03,630,96,9,9,1.0,0.9678
2026-03,630,98,17,17,1.0,0.9888
2026-03,645,0,16,0,0.0,0.0126
2026-03,645,2,15,0,0.0,0.0287
2026-03,645,4,4,0,0.0,0.05
2026-03,645,6,5,0,0.0,0.069
2026-03,645,8,6,0,0.0,0.0883
2026-03,645,10,7,0,0.0,0.1093
2026-03,645,12,6,0,0.0,0.1283
2026-03,645,14,4,0,0.0,0.15
2026-03,645,16,3,1,0.3333,0.1717
2026-03,645,18,6,2,0.3333,0.1899
2026-03,645,20,5,0,0.0,0.213
2026-03,645,22,6,3,0.5,0.2283
2026-03,645,24,2,1,0.5,0.25
2026-03,645,26,2,0,0.0,0.27
2026-03,645,28,2,1,0.5,0.2925
2026-03,645,30,8,4,0.5,0.3094
2026-03,645,32,4,1,0.25,0.33
2026-03,645,34,3,0,0.0,0.3483
2026-03,645,38,1,0,0.0,0.385
2026-03,645,40,1,1,1.0,0.405
2026-03,645,42,2,0,0.0,0.43
2026-03,645,44,1,1,1.0,0.455
2026-03,645,46,1,1,1.0,0.475
2026-03,645,48,1,0,0.0,0.485
2026-03,645,50,1,1,1.0,0.505
2026-03,645,54,2,1,0.5,0.555
2026-03,645,56,2,2,1.0,0.57
2026-03,645,58,5,3,0.6,0.587
2026-03,645,60,3,2,0.6667,0.6083
2026-03,645,62,4,3,0.75,0.63
2026-03,645,64,6,4,0.6667,0.6475
2026-03,645,66,1,1,1.0,0.665
2026-03,645,68,6,6,1.0,0.69
2026-03,645,70,2,2,1.0,0.71
2026-03,645,74,6,5,0.8333,0.7483
2026-03,645,76,5,2,0.4,0.772
2026-03,645,78,6,6,1.0,0.7883
2026-03,645,80,9,6,0.6667,0.81
2026-03,645,82,8,6,0.75,0.8313
2026-03,645,84,5,4,0.8,0.845
2026-03,645,86,7,7,1.0,0.8721
2026-03,645,88,7,7,1.0,0.8943
2026-03,645,90,8,7,0.875,0.9088
2026-03,645,92,4,4,1.0,0.935
2026-03,645,94,3,3,1.0,0.955
2026-03,645,96,9,9,1.0,0.9699
2026-03,645,98,17,17,1.0,0.9893
2026-03,660,0,18,0,0.0,0.0124
2026-03,660,2,12,0,0.0,0.0258
2026-03,660,4,4,0,0.0,0.05
2026-03,660,6,11,0,0.0,0.0723
2026-03,660,8,2,0,0.0,0.095
2026-03,660,10,5,0,0.0,0.11
2026-03,660,12,10,2,0.2,0.1265
2026-03,660,14,4,1,0.25,0.1525
2026-03,660,16,2,0,0.0,0.1725
2026-03,660,18,6,1,0.1667,0.1883
2026-03,660,20,2,0,0.0,0.21
2026-03,660,22,4,1,0.25,0.2275
2026-03,660,24,3,0,0.0,0.2517
2026-03,660,26,1,0,0.0,0.275
2026-03,660,28,6,3,0.5,0.2875
2026-03,660,30,3,0,0.0,0.3083
2026-03,660,32,3,2,0.6667,0.325
2026-03,660,34,5,2,0.4,0.351
2026-03,660,36,1,0,0.0,0.365
2026-03,660,38,2,2,1.0,0.39
2026-03,660,40,6,2,0.3333,0.405
2026-03,660,42,1,1,1.0,0.435
2026-03,660,46,1,1,1.0,0.465
2026-03,660,48,1,1,1.0,0.495
2026-03,660,50,1,0,0.0,0.515
2026-03,660,52,3,2,0.6667,0.5317
2026-03,660,54,3,2,0.6667,0.55
2026-03,660,56,1,0,0.0,0.565
2026-03,660,60,3,3,1.0,0.6117
2026-03,660,62,3,2,0.6667,0.6317
2026-03,660,64,4,3,0.75,0.65
2026-03,660,66,3,3,1.0,0.6717
2026-03,660,68,4,3,0.75,0.69
2026-03,660,70,5,5,1.0,0.711
2026-03,660,72,3,3,1.0,0.7317
2026-03,660,74,4,2,0.5,0.745
2026-03,660,76,8,5,0.625,0.7706
2026-03,660,78,2,2,1.0,0.79
2026-03,660,80,6,3,0.5,0.81
2026-03,660,82,9,9,1.0,0.8289
2026-03,660,84,4,3,0.75,0.85
2026-03,660,86,5,5,1.0,0.874
2026-03,660,88,5,5,1.0,0.895
2026-03,660,90,4,4,1.0,0.9075
2026-03,660,92,8,8,1.0,0.9275
2026-03,660,94,9,8,0.8889,0.9486
2026-03,660,96,7,7,1.0,0.9679
2026-03,660,98,17,17,1.0,0.9897
2026-03,675,0,23,0,0.0,0.012
2026-03,675,2,8,0,0.0,0.0289
2026-03,675,4,9,0,0.0,0.05
2026-03,675,6,7,1,0.1429,0.0679
2026-03,675,8,3,0,0.0,0.0883
2026-03,675,10,6,0,0.0,0.11
2026-03,675,12,5,1,0.2,0.128
2026-03,675,14,4,2,0.5,0.145
2026-03,675,16,2,0,0.0,0.1675
2026-03,675,18,1,0,0.0,0.185
2026-03,675,20,6,1,0.1667,0.21
2026-03,675,22,5,1,0.2,0.23
2026-03,675,24,6,2,0.3333,0.2483
2026-03,675,26,5,0,0.0,0.271
2026-03,675,28,2,0,0.0,0.285
2026-03,675,30,6,2,0.3333,0.3116
2026-03,675,32,2,2,1.0,0.3275
2026-03,675,34,3,0,0.0,0.3517
2026-03,675,40,3,2,0.6667,0.4133
2026-03,675,42,2,1,0.5,0.43
2026-03,675,44,1,0,0.0,0.445
2026-03,675,48,6,3,0.5,0.4875
2026-03,675,50,3,2,0.6667,0.51
2026-03,675,52,2,2,1.0,0.53
2026-03,675,54,3,3,1.0,0.5517
2026-03,675,56,1,1,1.0,0.575
2026-03,675,58,2,2,1.0,0.595
2026-03,675,60,4,3,0.75,0.6075
2026-03,675,62,3,2,0.6667,0.6317
2026-03,675,64,2,1,0.5,0.655
2026-03,675,66,4,4,1.0,0.6725
2026-03,675,68,1,0,0.0,0.685
2026-03,675,70,1,1,1.0,0.71
2026-03,675,72,3,3,1.0,0.735
2026-03,675,74,5,2,0.4,0.753
2026-03,675,76,3,3,1.0,0.7683
2026-03,675,78,5,4,0.8,0.795
2026-03,675,80,4,4,1.0,0.815
2026-03,675,82,4,3,0.75,0.8313
2026-03,675,84,5,5,1.0,0.849
2026-03,675,86,7,5,0.7143,0.8707
2026-03,675,88,4,4,1.0,0.8875
2026-03,675,90,10,10,1.0,0.909
2026-03,675,92,3,2,0.6667,0.935
2026-03,675,94,12,12,1.0,0.9502
2026-03,675,96,11,11,1.0,0.9724
2026-03,675,98,16,16,1.0,0.9914
2026-03,690,0,20,0,0.0,0.0116
