slug,epoch,month,result_id,asset_id_0,asset_id_1
btc-updown-15m-1769783400,1769783400,2026-01,0,34980958816690325018171948037479410479717261037825083134413587532424823127448,95388600826436096284514479404389680940175350993470162660894849366471858757169
btc-updown-15m-1769784300,1769784300,2026-01,1,104338993166559261884409206035811454811949768586859580943520517023483161269266,21765202753082564069622608410398984205836420626843910397447703073204768786888
btc-updown-15m-1769785200,1769785200,2026-01,0,60765032810980247457905945098828053874614737462631761632663436661097525296063,19899334167864845287154492228298423801123818302489438331477111441992021405046
btc-updown-15m-1769786100,1769786100,2026-01,1,60791439016337017668859734346768635866065263260217486576138955156667244784274,88700286185640618052502634815981131614517835685613123461847532065151482847432
btc-updown-15m-1769787000,1769787000,2026-01,0,31029949549805928398103958487249944890770983250474486807391614889638425774145,100622639814451123152809811939684283902359934216254781659446930146314455726291
btc-updown-15m-1769787900,1769787900,2026-01,1,93348630326881739196796127598257435095365281724043534476214543124869957096997,58226900291470849256747624229431604335222637385306327736127545699383806218327
btc-updown-15m-1769788800,1769788800,2026-01,0,5955918857295446923646627545137428477071068502742833424567425464237742273622,20632382507186548418703535745633986084053898998234787685262307799506891532892
btc-updown-15m-1769789700,1769789700,2026-01,0,61868017190279898621299436997717185542852111781709575833355798058785160541626,3580108389896940122326285402409145997037104195894908000711106070325733501013
btc-updown-15m-1769790600,1769790600,2026-01,0,41252552390967193258825276014947859323606688969931958063794174151181371402934,45478223210725199879288769953947940868240412692448210246708244997381858193087
btc-updown-15m-1769791500,1769791500,2026-01,1,2899917174962834102764768350649471860094886437543812131438549026938362492276,104129182943986956513488691112482153623939745749785232530709482601406625912838
btc-updown-15m-1769792400,1769792400,2026-01,1,115647967409185490767292724372331885338517516901361059349529669317881933585450,93289917489201262960800740574279226191093432750717018360100491641060681563120
btc-updown-15m-1769793300,1769793300,2026-01,0,97978160517490799516853248391790852973367541633190912212067346034411953732405,16261454938994309783948405256979612607906019334035207232952765118976710366911
btc-updown-15m-1769794200,1769794200,2026-01,1,91522633600450959140416764284148130234479829458104165276485458297691637643425,28627161154327666002664619543308470297869248481187283892646713069974466204439
btc-updown-15m-1769795100,1769795100,2026-01,1,16833672241470470551981417661949598532593064200664662813027478769100376668301,101079168764729304278070196052323026737323947263150540402323848804632749991458
btc-updown-15m-1769796000,1769796000,2026-01,1,101277926708639596786614727733639364339097136308804944919258054260832010649086,101273714542962607453397328300763656564066089258146027268120311818620411793387
btc-updown-15m-1769796900,1769796900,2026-01,1,9564674881818327157309772643961025441486712396930864552512384928957998444302,25358256836037198716540749951111361161201859421199000944503245624926078275451
btc-updown-15m-1769797800,1769797800,2026-01,0,16469413030355829312413530878103948076880977981655672162830320089595071489046,83550884996885924033438351150368941007881903741505865928821742456292202711252
btc-updown-15m-1769798700,1769798700,2026-01,0,327474588630780369084959697080225056602922200119227640765538265334929664823,39673159581489224176595780204310561345283806385918497330333976778312889509266
btc-updown-15m-1769799600,1769799600,2026-01,0,13270921581805640351905997693066800713530089238217196924333009115826190106008,101912841686918349507084254666451734784840638896827798370234664094836526067939
btc-updown-15m-1769800500,1769800500,2026-01,0,76797837294196212049354725288527312427803233796802495175176111884044151242733,16471688833062450983574147955445208744470986713094548898311927850890322515168
btc-updown-15m-1769801400,1769801400,2026-01,1,39378039048274620722721518408501320207283407754883348405272610561393524690060,41312034666163094148930639856892613513877975478921519899799114588928148276949
btc-updown-15m-1769802300,1769802300,2026-01,1,64301999384479881507349912806084375026603105535253373800741239606795948687405,27879962685888075879744629826846663804668249308907616064512533418300828482276
btc-updown-15m-1769803200,1769803200,2026-01,1,26210386802537950962458571378120128163594261034201337712343798086134533045303,109403814902396223629413450879699762676334519844125059559174569534644077797864
btc-updown-15m-1769804100,1769804100,2026-01,0,14354304077118571369039299015179161119249609349277447904506579302274805226525,64503609593610605481517776346726962902422872949683256264434224234405131764407
btc-updown-15m-1769805000,1769805000,2026-01,1,95111053593561995135555742410444479780807613869713726606682271916688656534927,109440155589902661442361343070850233019636234325039739990086294467735151376262
btc-updown-15m-1769805900,1769805900,2026-01,1,58888689437854173255289671417842903699356969108726051282150521953938084266095,93350452887009784875628539831839353291756323924657145589503676753439871150024
btc-updown-15m-1769806800,1769806800,2026-01,0,59408713116990158266021105646252780810316677031160576687707067620914970129741,40532731522994423760421049356232926724196010359654757245792932449285057614989
btc-updown-15m-1769807700,1769807700,2026-01,0,98728774159363044622607306841041237541212431663374425019229691638426548667292,44763523468702492564871096224405794722510992158876582394931085460084030777412
btc-updown-15m-1769808600,1769808600,2026-01,1,22084060687201653062404014877167185094699584024193459332018253985812978264287,29872766295526545685076698884650554435808618389453022214277783623856423084795
btc-updown-15m-1769809500,1769809500,2026-01,0,53156152977881834543640834804758771743915233492749887948315045478078503187764,72498113337349064705360184877786824696691906381627168699640450976006022420078
btc-updown-15m-1769810400,1769810400,2026-01,1,1264309162362756681690278580792019916177067315009370517015139812882696054478,73555345011880150062409205211232517667257402363070490910625413487495640419070
btc-updown-15m-1769811300,1769811300,2026-01,1,77170042748638010353002852829556331282999299850727249155681173128245448584502,77389087783793751244483064689671927864758462891196602479697698732662056511394
btc-updown-15m-1769812200,1769812200,2026-01,0,14367005087168285494858320514102115516166802444207204359690619222828608797566,57860536610885148228736739708606077450835525164195860546395341811452637650406
btc-updown-15m-1769813100,1769813100,2026-01,0,22031777457255409801521410201121614023473609241512916870770673989443710693225,69307443798330819563632951997506321373330071267312866065955169985101977245955
btc-updown-15m-1769814000,1769814000,2026-01,1,88310787258790568533016730125560442304373381126054755223813690034454337790988,24068116941949765879359939390079940870690721646596473456261968122799026625861
btc-updown-15m-1769814900,1769814900,2026-01,0,62822233976104327446219763193729560293198516113609785629120557714536856887983,50422540679110064058969904901131752344408330698543829737593036490032489587813
btc-updown-15m-1769815800,1769815800,2026-01,0,62097517299793926351394566390169445566520865708949185662543006998375878677685,51015011825185367078534844479181770548864157389039647161637896607896573999643
btc-updown-15m-1769816700,1769816700,2026-01,0,53274787869607819163657535005576901623373810450901346031201735269666926415257,92186438934692763564257327319916164637235260326968042928928812147938895831815
btc-updown-15m-1769817600,1769817600,2026-01,1,87318415279811830913277731406901057449492617824846195873955727367813101391121,55158102125563656272451242433846938107953924000689387652143357049538376824243
btc-updown-15m-1769818500,1769818500,2026-01,0,7837410758510585209502713644647204094035478252084446105551536227175067948065,101437587582619059265637667839133960365934420979012598566685176683477477622862
btc-updown-15m-1769819400,1769819400,2026-01,0,38419803118803949134314449306567376824374194522809300957972294475215750850445,4539762714221242389366973682248833184306377675289598379330913994061371752986
btc-updown-15m-1769820300,1769820300,2026-01,1,11656769941796565460052642814705630679963655461735904740828649462603520793567,79749980992310045474224046325055341299873178906651686415247051759238151672607
btc-updown-15m-1769821200,1769821200,2026-01,0,11298021201256303750463903505160771237396269075232751592763335298833403941934,91953475713019640618839109271791689458707750574747634507248906002504488826701
btc-updown-15m-1769822100,1769822100,2026-01,1,37559968304324131568153867993649586403693239476130749965814473269630059584383,32126343534658318065499342733017135845153297052529885117583224431618192078899
btc-updown-15m-1769823000,1769823000,2026-01,1,45692390577803917797654984143555572755579623724670304345800135914268062335222,39509862036107038341887978053358013533292483296748102979697606268831153580933
btc-updown-15m-1769823900,1769823900,2026-01,1,30932321764514853183432250325548528766608670152439160779465280602904629114229,64678729915552208842628103326783321319377927860901628713121457069970059458599
btc-updown-15m-1769824800,1769824800,2026-01,0,62682792778227367187110473650931295743075027904631868787089386635992439245716,112897315077867649020103267481062715912354328205696969725658366473717295778408
btc-updown-15m-1769825700,1769825700,2026-01,1,104919690449889485103789749823572591603067752420033162808637834664163894198652,76928640697232418435623904497029942879501634466805532370237231179999289555054
